                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    535,                0.50674,                0.38483,                 1.0079,                0.98355,                0.99644,                 0.9937,                0.93715,                0.36868,                0.24483,                0.88095,             0.00058917,             0.00058917,             0.00058917
                    536,                0.51742,                0.39455,                 1.0396,                0.98764,                 0.9923,                0.99326,                 0.9409,                 0.3499,                   0.25,                0.87294,             0.00058794,             0.00058794,             0.00058794
                    537,                0.47808,                0.36128,                0.99928,                0.98263,                0.99885,                0.99209,                 0.9382,                0.35856,                0.24966,                 0.8783,              0.0005867,              0.0005867,              0.0005867
                    538,                0.47298,                0.37173,                 1.0045,                0.98271,                      1,                0.99137,                0.94372,                0.34569,                0.24537,                0.86902,             0.00058546,             0.00058546,             0.00058546
                    539,                0.45242,                0.35008,                0.98992,                0.98327,                0.99769,                0.99239,                0.94388,                0.34587,                0.24491,                0.86891,             0.00058422,             0.00058422,             0.00058422
                    540,                0.45211,                0.38598,                 1.0011,                0.98376,                0.99599,                0.99317,                0.93878,                0.35166,                0.24768,                0.87603,             0.00058299,             0.00058299,             0.00058299
                    541,                0.46703,                0.36411,                 1.0014,                0.98346,                0.99586,                0.99392,                0.94727,                  0.338,                0.24305,                0.86847,             0.00058175,             0.00058175,             0.00058175
                    542,                0.42629,                 0.3498,                0.98888,                0.98396,                0.99581,                0.99367,                0.94346,                0.35074,                0.24683,                0.87604,             0.00058051,             0.00058051,             0.00058051
                    543,                0.47971,                0.38305,                 1.0193,                0.97855,                0.99642,                0.99176,                0.93349,                0.35869,                0.24843,                0.88175,             0.00057927,             0.00057927,             0.00057927
                    544,                 0.4779,                0.38026,                0.99596,                0.98013,                0.99181,                0.99194,                0.93453,                0.35597,                0.24846,                 0.8794,             0.00057804,             0.00057804,             0.00057804
                    545,                0.48193,                 0.3743,                 1.0024,                0.97867,                0.99408,                0.99203,                0.93284,                0.35636,                 0.2504,                0.87897,              0.0005768,              0.0005768,              0.0005768
                    546,                0.46138,                0.36352,                  1.014,                0.97874,                0.99239,                0.99258,                0.93411,                0.35797,                0.24494,                0.87371,             0.00057556,             0.00057556,             0.00057556
                    547,                0.47402,                0.35341,                0.98736,                0.98188,                0.99428,                0.99269,                0.93793,                0.35696,                0.23653,                0.87537,             0.00057432,             0.00057432,             0.00057432
                    548,                0.47047,                0.36358,                 1.0009,                0.98209,                0.99796,                0.99317,                0.94548,                0.33837,                0.23297,                0.86661,             0.00057309,             0.00057309,             0.00057309
                    549,                0.44419,                0.36046,                0.98491,                0.98324,                      1,                0.99386,                0.94688,                0.33534,                0.23461,                0.86626,             0.00057185,             0.00057185,             0.00057185
                    550,                 0.4647,                0.35585,                0.98532,                 0.9825,                      1,                 0.9937,                 0.9461,                0.34229,                 0.2393,                0.86853,             0.00057061,             0.00057061,             0.00057061
                    551,                0.46137,                0.36459,                0.97384,                0.98315,                0.99798,                0.99335,                0.94269,                0.33926,                0.23895,                0.86844,             0.00056938,             0.00056938,             0.00056938
                    552,                  0.454,                0.36826,                0.98093,                0.98364,                 0.9951,                0.99279,                0.93951,                0.34063,                0.24151,                0.86629,             0.00056814,             0.00056814,             0.00056814
                    553,                0.48706,                0.36573,                0.99222,                0.98343,                0.99537,                0.99291,                0.94244,                0.33578,                0.24505,                0.86398,              0.0005669,              0.0005669,              0.0005669
                    554,                0.48792,                0.36797,                  1.005,                0.98308,                0.99268,                0.99341,                0.94045,                0.33731,                0.24863,                0.86623,             0.00056566,             0.00056566,             0.00056566
                    555,                0.45804,                0.35954,                0.99446,                0.98346,                0.99591,                0.99359,                0.94382,                0.33908,                0.23864,                0.86641,             0.00056442,             0.00056442,             0.00056442
                    556,                0.47857,                0.37366,                 1.0081,                0.98364,                0.99571,                0.99359,                0.94468,                 0.3327,                0.23707,                0.86136,             0.00056319,             0.00056319,             0.00056319
                    557,                0.43932,                0.35548,                0.97909,                0.98338,                0.99579,                0.99365,                0.94643,                0.33278,                0.24165,                0.86009,             0.00056195,             0.00056195,             0.00056195
                    558,                0.44097,                0.37594,                 1.0023,                0.98322,                 0.9959,                0.99329,                0.95047,                0.33246,                0.23591,                0.86095,             0.00056071,             0.00056071,             0.00056071
                    559,                0.47012,                0.35853,                0.99947,                0.98468,                0.99592,                0.99394,                0.94738,                0.33194,                0.23434,                0.86091,             0.00055948,             0.00055948,             0.00055948
                    560,                0.45902,                0.40542,                0.99279,                 0.9847,                0.99651,                0.99364,                 0.9461,                0.33468,                0.23313,                0.86469,             0.00055824,             0.00055824,             0.00055824
                    561,                0.44701,                0.34515,                0.98163,                0.98364,                      1,                0.99371,                0.94615,                0.33996,                0.23564,                0.86408,               0.000557,               0.000557,               0.000557
                    562,                0.44702,                0.36034,                0.98401,                0.98395,                      1,                 0.9936,                0.94106,                0.35118,                0.23825,                0.86608,             0.00055576,             0.00055576,             0.00055576
                    563,                0.44366,                0.35994,                0.98747,                0.97407,                0.99808,                0.99354,                0.93622,                0.35625,                0.24113,                0.86875,             0.00055452,             0.00055452,             0.00055452
                    564,                0.45262,                 0.3684,                0.99083,                0.98337,                0.99537,                0.99342,                0.94984,                0.32941,                0.23507,                0.86051,             0.00055329,             0.00055329,             0.00055329
                    565,                0.46023,                0.35211,                0.98952,                0.98167,                0.99591,                0.99328,                0.94753,                0.34039,                0.23924,                0.86927,             0.00055205,             0.00055205,             0.00055205
                    566,                0.45773,                0.36284,                0.99655,                0.98191,                0.99843,                0.99337,                0.94215,                0.34749,                0.24057,                0.87594,             0.00055081,             0.00055081,             0.00055081
                    567,                 0.4852,                0.38276,                 1.0033,                0.98321,                0.99769,                0.99376,                0.93808,                0.35401,                0.24259,                0.87868,             0.00054958,             0.00054958,             0.00054958
                    568,                0.44352,                0.34126,                0.97136,                0.98276,                0.99303,                0.99373,                0.94459,                0.33344,                0.23696,                0.86436,             0.00054834,             0.00054834,             0.00054834
                    569,                0.43877,                0.37187,                0.99929,                0.99072,                0.98704,                0.99236,                0.93864,                0.34212,                0.24213,                0.86912,              0.0005471,              0.0005471,              0.0005471
                    570,                0.43881,                 0.3428,                 1.0017,                0.99073,                0.98716,                0.99193,                0.93857,                0.34406,                 0.2404,                0.86714,             0.00054586,             0.00054586,             0.00054586
                    571,                0.46365,                0.36243,                0.98679,                0.98984,                0.99167,                0.99353,                0.94714,                0.33371,                0.23191,                0.86131,             0.00054463,             0.00054463,             0.00054463
                    572,                0.47985,                0.36888,                 1.0131,                0.98578,                 0.9992,                0.99372,                0.94939,                0.33811,                0.23291,                0.86455,             0.00054339,             0.00054339,             0.00054339
                    573,                0.44645,                 0.3404,                0.99564,                0.99186,                0.99264,                0.99415,                0.94903,                0.34258,                0.23428,                0.86597,             0.00054215,             0.00054215,             0.00054215
                    574,                0.43578,                0.36914,                0.99635,                0.98759,                0.98935,                0.99402,                0.94834,                0.33728,                0.23004,                 0.8674,             0.00054091,             0.00054091,             0.00054091
                    575,                0.44796,                0.36774,                 0.9887,                0.98546,                0.99122,                0.99406,                0.94496,                0.34142,                0.23257,                0.86795,             0.00053968,             0.00053968,             0.00053968
                    576,                0.44461,                0.35068,                0.99224,                0.98779,                0.99212,                0.99376,                0.94688,                0.34149,                0.23486,                0.86729,             0.00053844,             0.00053844,             0.00053844
                    577,                0.46981,                0.37575,                 1.0067,                0.98338,                0.99537,                0.99343,                 0.9455,                0.33781,                0.22955,                 0.8637,              0.0005372,              0.0005372,              0.0005372
                    578,                0.44731,                0.35589,                0.99457,                  0.982,                0.99537,                0.99297,                0.94622,                0.33195,                0.22488,                0.86166,             0.00053596,             0.00053596,             0.00053596
                    579,                0.46308,                0.35335,                0.99256,                0.98101,                0.99769,                0.99299,                0.94173,                 0.3453,                0.23079,                0.87302,             0.00053473,             0.00053473,             0.00053473
                    580,                0.45016,                0.35933,                0.99548,                 0.9832,                0.99769,                0.99257,                0.94771,                0.33237,                0.23064,                0.86377,             0.00053349,             0.00053349,             0.00053349
                    581,                0.47581,                0.37351,                 1.0016,                0.98431,                0.99728,                0.99368,                0.94725,                0.34566,                0.23822,                0.86559,             0.00053225,             0.00053225,             0.00053225
                    582,                0.45018,                0.35518,                0.99462,                0.98558,                0.99537,                 0.9937,                0.94134,                0.34999,                0.24099,                0.86897,             0.00053101,             0.00053101,             0.00053101
                    583,                0.47307,                 0.3696,                 1.0094,                0.98382,                0.99497,                0.99351,                0.94238,                0.34625,                0.23913,                0.86517,             0.00052978,             0.00052978,             0.00052978
                    584,                0.46353,                0.37016,                0.99493,                0.98413,                0.99769,                0.99321,                0.94809,                0.32776,                0.22666,                0.85905,             0.00052854,             0.00052854,             0.00052854
                    585,                0.43728,                0.35491,                0.99771,                0.98995,                0.98861,                0.99303,                0.94884,                0.34154,                0.23438,                0.86876,              0.0005273,              0.0005273,              0.0005273
                    586,                0.45656,                0.34635,                0.98622,                0.98442,                0.99197,                0.99262,                0.94683,                0.34252,                0.23577,                0.86921,             0.00052606,             0.00052606,             0.00052606
                    587,                0.44863,                 0.3471,                0.99985,                0.98469,                0.99752,                0.99328,                0.94767,                0.33536,                0.23802,                0.86046,             0.00052483,             0.00052483,             0.00052483
                    588,                0.44734,                0.35835,                0.99115,                0.98569,                0.98931,                0.99346,                0.95198,                0.32951,                0.23844,                0.85815,             0.00052359,             0.00052359,             0.00052359
                    589,                0.44313,                0.35829,                0.98128,                0.98481,                0.99537,                0.99344,                 0.9459,                 0.3297,                0.23595,                0.85917,             0.00052235,             0.00052235,             0.00052235
                    590,                0.45876,                 0.3944,                 1.0066,                0.98501,                0.99595,                0.99363,                0.94748,                0.32725,                0.23059,                0.85912,             0.00052111,             0.00052111,             0.00052111
                    591,                0.42986,                0.33134,                0.97253,                0.98379,                      1,                0.99424,                0.95494,                0.32317,                0.22451,                0.85417,             0.00051988,             0.00051988,             0.00051988
                    592,                0.43841,                0.34544,                0.98597,                0.98276,                      1,                 0.9925,                0.95124,                0.33308,                 0.2295,                 0.8605,             0.00051864,             0.00051864,             0.00051864
                    593,                0.48249,                0.37843,                 1.0164,                0.98367,                0.99842,                0.99168,                 0.9406,                0.34466,                  0.237,                0.86534,              0.0005174,              0.0005174,              0.0005174
                    594,                0.48044,                0.38365,                 1.0079,                0.98486,                0.99811,                0.99303,                0.94498,                0.33426,                0.23156,                0.86064,             0.00051616,             0.00051616,             0.00051616
                    595,                0.45521,                0.35876,                 1.0023,                0.98418,                0.99799,                0.99334,                0.94614,                0.33337,                0.22926,                0.86091,             0.00051493,             0.00051493,             0.00051493
                    596,                0.43784,                 0.3548,                0.99666,                0.98446,                0.99579,                0.99413,                0.94489,                0.34664,                0.23465,                0.86785,             0.00051369,             0.00051369,             0.00051369
                    597,                0.47792,                0.36517,                0.99556,                 0.9835,                0.99619,                0.99412,                0.94446,                0.34486,                0.23404,                0.86721,             0.00051245,             0.00051245,             0.00051245
                    598,                0.45003,                0.36141,                0.99436,                0.98541,                0.99645,                0.99407,                0.94808,                0.33479,                0.23107,                0.86115,             0.00051121,             0.00051121,             0.00051121
                    599,                0.50002,                0.36226,                 1.0133,                0.98387,                0.99853,                0.99396,                0.94734,                0.32925,                 0.2242,                0.85937,             0.00050997,             0.00050997,             0.00050997
                    600,                0.46157,                0.36696,                 0.9818,                0.98316,                0.99787,                0.99405,                 0.9498,                0.32787,                0.22313,                0.85944,             0.00050874,             0.00050874,             0.00050874
                    601,                0.43686,                0.35172,                0.97861,                0.98396,                0.99922,                0.99397,                 0.9515,                0.32483,                0.22389,                0.85667,              0.0005075,              0.0005075,              0.0005075
                    602,                0.44685,                0.33897,                0.99961,                0.98425,                      1,                0.99438,                0.94861,                0.33695,                0.23008,                0.86101,             0.00050626,             0.00050626,             0.00050626
                    603,                0.47638,                0.36764,                 1.0044,                0.98281,                0.99939,                0.99416,                0.94683,                0.34149,                0.23381,                0.86227,             0.00050503,             0.00050503,             0.00050503
                    604,                0.47368,                0.36009,                0.99352,                0.98372,                0.99842,                0.99405,                0.94721,                0.34106,                0.22851,                0.86301,             0.00050379,             0.00050379,             0.00050379
                    605,                0.45855,                 0.3606,                 0.9848,                0.98497,                0.99817,                0.99411,                0.94684,                0.33554,                0.23097,                 0.8591,             0.00050255,             0.00050255,             0.00050255
                    606,                0.43385,                0.35408,                0.97398,                0.98413,                0.99951,                0.99396,                0.94856,                0.32783,                0.23415,                0.85832,             0.00050131,             0.00050131,             0.00050131
                    607,                0.47073,                0.37803,                0.99382,                0.98361,                0.99964,                0.99423,                0.94806,                0.32875,                0.23304,                 0.8568,             0.00050007,             0.00050007,             0.00050007
                    608,                0.46662,                0.35225,                0.99114,                0.98414,                      1,                0.99409,                 0.9523,                0.31651,                0.22056,                0.85173,             0.00049884,             0.00049884,             0.00049884
                    609,                 0.4383,                0.34366,                0.97399,                0.98523,                      1,                0.99409,                0.94894,                0.31889,                0.22202,                0.85523,              0.0004976,              0.0004976,              0.0004976
                    610,                0.43558,                0.35712,                 0.9922,                0.98505,                0.99963,                0.99422,                0.95088,                0.31064,                0.22152,                0.85215,             0.00049636,             0.00049636,             0.00049636
                    611,                0.45375,                0.35489,                0.97693,                0.98336,                0.99769,                0.99387,                0.94542,                0.32989,                0.23193,                0.86219,             0.00049513,             0.00049513,             0.00049513
                    612,                0.47466,                0.35841,                 1.0017,                0.98343,                0.99769,                0.99314,                0.94881,                0.32798,                0.22956,                0.86018,             0.00049389,             0.00049389,             0.00049389
                    613,                 0.4462,                0.35908,                0.98944,                0.98333,                0.99736,                0.99365,                0.95443,                0.32349,                0.22666,                0.85743,             0.00049265,             0.00049265,             0.00049265
                    614,                0.43767,                0.34315,                0.98491,                0.98382,                0.99822,                 0.9938,                0.95458,                0.31632,                0.22361,                0.85498,             0.00049141,             0.00049141,             0.00049141
                    615,                0.43569,                0.35866,                0.96359,                0.98262,                      1,                0.99348,                0.95409,                0.31559,                 0.2237,                0.85254,             0.00049018,             0.00049018,             0.00049018
                    616,                0.45418,                0.35187,                0.99173,                0.98151,                0.99668,                 0.9925,                0.95147,                0.31729,                0.22721,                0.85223,             0.00048894,             0.00048894,             0.00048894
                    617,                  0.496,                0.37079,                0.99018,                0.98023,                0.99982,                0.99166,                0.95348,                0.31795,                0.22459,                0.85131,              0.0004877,              0.0004877,              0.0004877
                    618,                0.43312,                0.33868,                0.98919,                0.98222,                      1,                 0.9931,                0.95509,                0.31686,                0.21962,                0.85127,             0.00048646,             0.00048646,             0.00048646
                    619,                0.45077,                0.35514,                0.99056,                0.98293,                0.99731,                0.99374,                0.95372,                0.32945,                0.22223,                0.85754,             0.00048523,             0.00048523,             0.00048523
                    620,                0.45294,                 0.3488,                0.99086,                0.98428,                 0.9945,                 0.9935,                  0.956,                0.32347,                0.22832,                0.85498,             0.00048399,             0.00048399,             0.00048399
                    621,                 0.4319,                0.33211,                0.98732,                 0.9852,                0.99618,                0.99423,                0.95288,                0.32108,                0.22192,                0.85589,             0.00048275,             0.00048275,             0.00048275
                    622,                0.44884,                0.34833,                0.99592,                 0.9853,                0.99787,                0.99477,                0.95245,                0.32207,                0.22295,                0.85519,             0.00048151,             0.00048151,             0.00048151
                    623,                0.45262,                0.36078,                0.99317,                0.98374,                0.99976,                0.99484,                  0.957,                0.31753,                0.21841,                0.85534,             0.00048028,             0.00048028,             0.00048028
                    624,                0.44891,                0.35594,                 0.9864,                 0.9833,                      1,                0.99467,                0.95394,                0.31529,                0.21934,                0.85329,             0.00047904,             0.00047904,             0.00047904
                    625,                0.44683,                0.35195,                 0.9693,                 0.9832,                0.99555,                 0.9946,                0.95535,                0.31411,                0.22304,                0.85206,              0.0004778,              0.0004778,              0.0004778
                    626,                0.46022,                 0.3551,                0.98488,                0.98483,                0.99769,                0.99358,                0.95341,                0.32033,                 0.2213,                0.85489,             0.00047656,             0.00047656,             0.00047656
                    627,                0.43235,                0.34537,                0.98085,                 0.9831,                0.99769,                 0.9931,                0.95292,                0.32184,                0.22246,                 0.8552,             0.00047533,             0.00047533,             0.00047533
                    628,                0.44556,                0.34233,                0.97692,                0.98342,                0.99856,                0.99352,                0.95228,                0.32108,                0.22352,                 0.8549,             0.00047409,             0.00047409,             0.00047409
                    629,                0.42742,                0.32072,                0.96594,                0.98337,                0.99907,                0.99323,                0.95419,                0.31398,                0.22344,                0.85245,             0.00047285,             0.00047285,             0.00047285
                    630,                0.45971,                0.33464,                0.98377,                0.98307,                      1,                0.99424,                0.95639,                0.31261,                0.22157,                0.85139,             0.00047161,             0.00047161,             0.00047161
                    631,                0.47566,                0.35605,                0.98919,                0.98296,                      1,                0.99417,                0.95044,                0.31885,                0.22195,                0.85492,             0.00047038,             0.00047038,             0.00047038
                    632,                0.40265,                0.35064,                0.97336,                0.98763,                      1,                0.99332,                0.95198,                 0.3207,                0.21513,                0.85358,             0.00046914,             0.00046914,             0.00046914
                    633,                0.42426,                0.33994,                0.97347,                0.98769,                0.99926,                0.99336,                0.95473,                0.31466,                0.21443,                0.85023,              0.0004679,              0.0004679,              0.0004679
                    634,                0.41606,                0.32396,                0.97519,                0.98699,                 0.9985,                0.99318,                0.95197,                0.31892,                0.21949,                0.85046,             0.00046666,             0.00046666,             0.00046666
                    635,                0.44693,                0.33854,                0.97256,                0.98659,                0.99866,                0.99341,                 0.9483,                0.32247,                0.22013,                0.84977,             0.00046542,             0.00046542,             0.00046542
                    636,                0.45714,                0.34023,                0.97652,                0.98814,                0.99803,                 0.9932,                0.94855,                0.32296,                0.22306,                0.85012,             0.00046419,             0.00046419,             0.00046419
                    637,                0.45289,                0.34472,                0.98338,                0.98805,                0.99752,                0.99435,                0.95246,                0.31658,                0.21904,                0.85016,             0.00046295,             0.00046295,             0.00046295
                    638,                0.45006,                0.36435,                0.98405,                0.98618,                0.99769,                0.99446,                0.95851,                0.31419,                0.21883,                0.85093,             0.00046171,             0.00046171,             0.00046171
                    639,                0.45135,                0.35494,                 0.9714,                0.98303,                0.99769,                0.99433,                0.95473,                0.31134,                0.22165,                0.84861,             0.00046048,             0.00046048,             0.00046048
                    640,                0.44188,                0.35091,                0.98007,                0.98319,                0.99769,                0.99438,                0.95282,                  0.318,                0.21973,                0.85108,             0.00045924,             0.00045924,             0.00045924
                    641,                0.44892,                0.35704,                0.98103,                0.98414,                0.99769,                 0.9943,                0.95327,                0.31556,                0.22203,                 0.8489,               0.000458,               0.000458,               0.000458
                    642,                 0.4476,                0.35979,                0.99136,                0.98433,                0.99769,                0.99469,                 0.9525,                0.31355,                0.22129,                0.84671,             0.00045676,             0.00045676,             0.00045676
                    643,                0.44067,                0.34223,                0.98567,                0.98905,                0.99477,                0.99485,                 0.9511,                0.32237,                0.22293,                0.85037,             0.00045552,             0.00045552,             0.00045552
                    644,                0.43752,                0.33276,                0.97537,                0.98632,                0.99819,                0.99463,                0.95422,                0.31888,                0.21656,                0.84951,             0.00045429,             0.00045429,             0.00045429
                    645,                0.45774,                 0.3513,                0.97856,                0.98689,                0.99902,                0.99428,                0.95477,                0.31235,                0.21592,                0.84713,             0.00045305,             0.00045305,             0.00045305
                    646,                0.44578,                0.34804,                0.99206,                0.98496,                 0.9994,                0.99426,                0.95715,                0.31069,                0.21425,                0.84681,             0.00045181,             0.00045181,             0.00045181
                    647,                0.43044,                0.34556,                0.99223,                0.98797,                0.99464,                0.99468,                0.95451,                0.31102,                0.21707,                0.84761,             0.00045057,             0.00045057,             0.00045057
                    648,                0.44266,                 0.3344,                 0.9721,                0.98722,                0.99486,                0.99468,                0.95742,                 0.3113,                0.22108,                 0.8474,             0.00044934,             0.00044934,             0.00044934
                    649,                0.44587,                0.35072,                0.97886,                0.98797,                0.99642,                0.99474,                0.95768,                0.31512,                 0.2213,                0.84805,              0.0004481,              0.0004481,              0.0004481
                    650,                0.42615,                0.34039,                 0.9829,                0.98478,                0.99411,                0.99473,                0.95513,                0.31536,                0.21979,                0.84977,             0.00044686,             0.00044686,             0.00044686
                    651,                0.43455,                0.35692,                0.97735,                0.99043,                 0.9915,                0.99479,                0.95955,                  0.306,                0.21551,                 0.8445,             0.00044563,             0.00044563,             0.00044563
                    652,                0.43408,                0.33305,                0.97915,                0.98879,                0.99444,                 0.9944,                0.95916,                0.31363,                0.21773,                 0.8482,             0.00044439,             0.00044439,             0.00044439
                    653,                 0.4442,                0.34221,                0.97078,                0.98854,                0.99444,                0.99429,                0.95512,                0.32278,                 0.2143,                0.85203,             0.00044315,             0.00044315,             0.00044315
                    654,                0.42142,                0.32888,                0.96939,                 0.9883,                0.99528,                0.99413,                0.95582,                0.32428,                0.21788,                0.85343,             0.00044191,             0.00044191,             0.00044191
                    655,                0.41462,                0.32861,                0.95883,                0.98307,                0.99969,                0.99415,                0.95381,                0.32451,                0.21883,                0.85363,             0.00044067,             0.00044067,             0.00044067
                    656,                0.45859,                 0.3621,                0.97846,                0.98732,                0.99769,                0.99427,                0.95458,                0.32218,                0.21688,                0.85126,             0.00043944,             0.00043944,             0.00043944
                    657,                0.43983,                0.35379,                0.97339,                0.98882,                 0.9923,                0.99431,                0.95483,                0.31677,                0.21284,                 0.8507,              0.0004382,              0.0004382,              0.0004382
                    658,                0.44552,                0.35279,                0.99662,                0.99617,                0.99118,                0.99429,                0.95501,                0.32344,                0.21951,                0.85393,             0.00043696,             0.00043696,             0.00043696
                    659,                0.40982,                0.31469,                0.96171,                0.99597,                0.98836,                 0.9945,                0.95798,                0.31724,                0.21287,                0.85054,             0.00043573,             0.00043573,             0.00043573
                    660,                0.44807,                0.34388,                0.98017,                0.99318,                0.98799,                0.99471,                0.96086,                0.31622,                0.21306,                0.85066,             0.00043449,             0.00043449,             0.00043449
                    661,                0.44337,                 0.3388,                0.97303,                 0.9876,                0.99173,                0.99471,                0.95969,                0.31667,                0.21962,                 0.8515,             0.00043325,             0.00043325,             0.00043325
                    662,                0.43397,                0.34591,                0.98254,                0.99501,                0.98658,                0.99469,                0.95409,                0.32045,                0.21997,                0.85215,             0.00043201,             0.00043201,             0.00043201
                    663,                 0.4161,                0.32738,                0.99331,                0.99137,                0.99164,                0.99473,                0.95607,                0.31876,                 0.2158,                0.85027,             0.00043077,             0.00043077,             0.00043077
                    664,                0.41188,                0.33275,                0.97623,                0.98768,                0.99213,                0.99458,                0.96047,                 0.3106,                0.21516,                0.84716,             0.00042954,             0.00042954,             0.00042954
                    665,                0.44263,                0.35216,                0.97978,                0.98544,                0.99437,                0.99474,                0.95645,                0.31273,                0.21492,                0.84746,              0.0004283,              0.0004283,              0.0004283
                    666,                0.46171,                0.35047,                0.98193,                0.98764,                0.99847,                0.99471,                0.95663,                0.31754,                0.21851,                0.84945,             0.00042706,             0.00042706,             0.00042706
                    667,                0.43709,                0.34834,                0.98806,                0.98614,                0.99946,                0.99485,                 0.9571,                0.31593,                0.21654,                0.84732,             0.00042582,             0.00042582,             0.00042582
                    668,                0.42497,                0.33509,                0.98353,                0.98624,                0.99662,                0.99485,                0.95676,                0.31166,                0.21563,                0.84663,             0.00042459,             0.00042459,             0.00042459
