                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    301,                0.61001,                0.48035,                 1.1148,                0.98115,                0.99136,                0.98844,                0.89037,                0.46933,                0.32596,                0.99653,              0.0010644,              0.0010644,              0.0010644
                    302,                0.61667,                0.46582,                 1.1287,                0.97793,                0.99472,                0.98936,                0.89428,                0.47425,                0.32437,                0.99857,              0.0010638,              0.0010638,              0.0010638
                    303,                0.62778,                0.48818,                 1.1045,                0.97819,                0.99555,                0.98767,                0.89822,                 0.4693,                0.32114,                0.99666,              0.0010631,              0.0010631,              0.0010631
                    304,                0.63173,                0.48264,                 1.1111,                0.97917,                0.99876,                 0.9901,                 0.9038,                0.45331,                0.31826,                0.98228,              0.0010625,              0.0010625,              0.0010625
                    305,                0.60426,                0.46813,                  1.101,                 0.9773,                0.99318,                0.99084,                0.89641,                0.45746,                0.33057,                0.98593,              0.0010619,              0.0010619,              0.0010619
                    306,                0.65193,                0.47185,                 1.1278,                0.97763,                0.99499,                0.98654,                0.89281,                0.46747,                0.32777,                0.99328,              0.0010613,              0.0010613,              0.0010613
                    307,                0.62731,                0.45216,                 1.1164,                0.98152,                0.99893,                0.98635,                0.89339,                0.46016,                0.32528,                0.98741,              0.0010607,              0.0010607,              0.0010607
                    308,                0.61135,                0.44149,                 1.1204,                 0.9796,                0.99631,                0.98848,                0.89077,                0.45976,                 0.3307,                0.99138,                0.00106,                0.00106,                0.00106
                    309,                 0.6077,                0.43505,                 1.1035,                0.98119,                0.99553,                0.98906,                0.89738,                 0.4634,                  0.311,                 0.9953,              0.0010594,              0.0010594,              0.0010594
                    310,                0.57418,                0.44412,                 1.1041,                0.96457,                0.99351,                0.98618,                0.89609,                0.44899,                0.31805,                0.97106,              0.0010588,              0.0010588,              0.0010588
                    311,                0.62875,                0.47332,                 1.1105,                0.97399,                0.99499,                0.98443,                0.89628,                0.45583,                0.32488,                0.98059,              0.0010582,              0.0010582,              0.0010582
                    312,                0.60131,                0.45595,                 1.1141,                0.98051,                0.99359,                0.98607,                0.89999,                0.45247,                0.31106,                0.98109,              0.0010576,              0.0010576,              0.0010576
                    313,                 0.6017,                0.43365,                 1.1109,                0.97896,                0.99401,                0.98681,                0.89683,                0.46067,                0.31279,                0.98706,               0.001057,               0.001057,               0.001057
                    314,                0.60093,                0.43068,                 1.0985,                 0.9822,                0.99077,                0.98686,                0.89698,                0.44376,                0.30314,                0.97516,              0.0010563,              0.0010563,              0.0010563
                    315,                0.58722,                0.45195,                  1.102,                0.98084,                0.99453,                0.98809,                0.90328,                0.45532,                0.31011,                0.98922,              0.0010557,              0.0010557,              0.0010557
                    316,                0.62372,                0.45937,                 1.1133,                0.98601,                 0.9895,                0.99218,                0.90513,                 0.4634,                0.31573,                0.99468,              0.0010551,              0.0010551,              0.0010551
                    317,                0.62889,                0.46348,                 1.1295,                0.97974,                0.99708,                0.99042,                0.91197,                0.43967,                0.30308,                0.97489,              0.0010545,              0.0010545,              0.0010545
                    318,                0.59855,                0.47687,                 1.0928,                 0.9773,                0.99784,                0.98891,                0.90859,                0.44145,                0.30127,                 0.9741,              0.0010539,              0.0010539,              0.0010539
                    319,                 0.6132,                0.44405,                 1.1119,                0.97831,                0.99868,                0.99138,                0.89358,                0.45585,                0.31545,                0.98845,              0.0010532,              0.0010532,              0.0010532
                    320,                0.59317,                0.45895,                 1.0985,                0.98242,                0.99623,                0.99139,                0.89829,                0.46416,                0.31495,                0.99192,              0.0010526,              0.0010526,              0.0010526
                    321,                0.62499,                0.47889,                 1.1227,                0.98385,                0.99096,                 0.9901,                0.90924,                0.43266,                0.30701,                0.96921,               0.001052,               0.001052,               0.001052
                    322,                0.61264,                 0.4607,                 1.1128,                0.98464,                0.99128,                 0.9888,                0.89876,                0.45896,                0.31613,                0.98868,              0.0010514,              0.0010514,              0.0010514
                    323,                0.59686,                0.44828,                 1.1179,                0.97615,                0.99814,                0.98794,                0.89782,                0.44133,                 0.3162,                0.97237,              0.0010508,              0.0010508,              0.0010508
                    324,                0.60181,                0.45032,                 1.1098,                0.98161,                0.99407,                0.98614,                0.89891,                0.44762,                0.31346,                0.97626,              0.0010501,              0.0010501,              0.0010501
                    325,                 0.6017,                0.45181,                 1.1097,                0.98019,                0.99634,                0.98574,                0.89786,                0.45898,                0.31061,                  0.985,              0.0010495,              0.0010495,              0.0010495
                    326,                 0.6036,                0.47958,                 1.0994,                0.97853,                0.99962,                0.98873,                0.90234,                0.43971,                0.30572,                0.97421,              0.0010489,              0.0010489,              0.0010489
                    327,                0.60577,                0.44186,                 1.1155,                0.98155,                0.99573,                0.99069,                0.90894,                0.43761,                0.30286,                0.97553,              0.0010483,              0.0010483,              0.0010483
                    328,                0.64677,                 0.4564,                 1.1099,                0.98147,                0.99409,                0.99019,                0.90113,                0.45106,                0.30869,                0.98755,              0.0010477,              0.0010477,              0.0010477
                    329,                0.59684,                0.45723,                  1.111,                0.98086,                0.99363,                0.98441,                0.88985,                0.46133,                0.32055,                0.98913,               0.001047,               0.001047,               0.001047
                    330,                0.61871,                0.46386,                 1.1094,                0.98359,                0.98892,                0.98575,                0.89996,                0.44696,                0.31246,                0.97555,              0.0010464,              0.0010464,              0.0010464
                    331,                0.60573,                0.45354,                 1.1134,                0.97758,                0.99344,                0.98969,                0.90333,                0.45114,                0.30154,                0.97625,              0.0010458,              0.0010458,              0.0010458
                    332,                 0.5955,                0.46462,                 1.1081,                0.97636,                0.99573,                0.99088,                0.90061,                0.45855,                0.30161,                0.98751,              0.0010452,              0.0010452,              0.0010452
                    333,                 0.6126,                0.43913,                 1.0913,                0.98172,                 0.9961,                0.99026,                0.90192,                 0.4449,                0.29998,                0.97494,              0.0010446,              0.0010446,              0.0010446
                    334,                0.62391,                0.45386,                 1.1131,                0.98142,                0.99727,                0.99023,                0.89081,                0.46918,                 0.3084,                0.98899,               0.001044,               0.001044,               0.001044
                    335,                0.62361,                0.46405,                 1.1068,                0.98144,                0.99623,                0.99014,                0.89488,                0.45745,                0.29992,                0.97767,              0.0010433,              0.0010433,              0.0010433
                    336,                0.58976,                0.44693,                 1.1152,                0.98054,                0.99723,                0.99121,                0.91156,                0.42706,                0.29124,                0.96015,              0.0010427,              0.0010427,              0.0010427
                    337,                0.59185,                0.43524,                 1.0861,                0.97865,                0.99189,                0.99215,                0.90796,                0.43429,                0.29573,                0.96402,              0.0010421,              0.0010421,              0.0010421
                    338,                0.61821,                0.45873,                 1.0998,                0.97696,                0.98125,                0.99057,                0.90881,                0.43825,                 0.3135,                 0.9692,              0.0010415,              0.0010415,              0.0010415
                    339,                0.58183,                0.45874,                 1.0966,                0.97803,                0.99947,                0.99027,                0.90826,                0.43857,                 0.2977,                0.96998,              0.0010409,              0.0010409,              0.0010409
                    340,                0.61468,                0.44268,                 1.0967,                0.97894,                0.99844,                0.99058,                0.90534,                0.42905,                0.30763,                0.97186,              0.0010402,              0.0010402,              0.0010402
                    341,                0.61027,                0.46284,                 1.1165,                0.97617,                0.99677,                0.98915,                0.90684,                0.44333,                0.30127,                0.97405,              0.0010396,              0.0010396,              0.0010396
                    342,                0.60828,                0.43267,                 1.0922,                0.97717,                0.99573,                0.98614,                0.91052,                 0.4289,                 0.3041,                0.95963,               0.001039,               0.001039,               0.001039
                    343,                0.58088,                0.43879,                 1.0981,                0.97746,                0.99827,                0.98493,                0.90353,                0.43955,                 0.3014,                0.96358,              0.0010384,              0.0010384,              0.0010384
                    344,                0.61198,                0.44646,                 1.0912,                0.97414,                0.99673,                0.98714,                0.89918,                0.44951,                0.31856,                0.98096,              0.0010378,              0.0010378,              0.0010378
                    345,                0.61147,                0.44639,                 1.0976,                0.97896,                0.99934,                0.99261,                0.90645,                0.45334,                0.31011,                0.97347,              0.0010372,              0.0010372,              0.0010372
                    346,                0.61761,                0.44397,                 1.0959,                0.98222,                 0.9967,                0.98879,                0.89902,                0.44243,                0.30748,                0.97055,              0.0010365,              0.0010365,              0.0010365
                    347,                0.60183,                0.45646,                 1.1253,                0.97797,                      1,                0.98552,                0.89809,                 0.4417,                0.29826,                0.97047,              0.0010359,              0.0010359,              0.0010359
                    348,                0.57667,                0.41951,                 1.0802,                0.97987,                0.99991,                0.98721,                0.90259,                0.43228,                0.29998,                0.95502,              0.0010353,              0.0010353,              0.0010353
                    349,                0.57991,                0.42742,                 1.0803,                0.98165,                0.99883,                0.98967,                0.89855,                0.44626,                0.30475,                0.96838,              0.0010347,              0.0010347,              0.0010347
                    350,                0.57623,                0.43723,                 1.0886,                0.98262,                 0.9964,                0.99062,                0.90299,                0.44624,                0.30068,                0.96925,              0.0010341,              0.0010341,              0.0010341
                    351,                0.58456,                0.47738,                 1.0862,                0.97985,                 0.9972,                0.99215,                0.90022,                0.43988,                0.31484,                0.96521,              0.0010334,              0.0010334,              0.0010334
                    352,                0.58724,                0.43063,                 1.0833,                0.98177,                0.99784,                  0.991,                0.90066,                0.42777,                0.30418,                0.96164,              0.0010328,              0.0010328,              0.0010328
                    353,                0.57331,                0.43164,                 1.0594,                0.98272,                0.99591,                0.99072,                0.90266,                0.44524,                0.29774,                0.97193,              0.0010322,              0.0010322,              0.0010322
                    354,                0.58703,                0.42841,                 1.0907,                0.98279,                0.99739,                0.99061,                0.89687,                0.44747,                0.29908,                0.98053,              0.0010316,              0.0010316,              0.0010316
                    355,                0.58702,                0.45392,                 1.0768,                0.97966,                 0.9993,                0.98947,                0.90277,                0.42573,                0.29077,                 0.9637,               0.001031,               0.001031,               0.001031
                    356,                0.57847,                0.41666,                  1.083,                0.98316,                0.99946,                0.99218,                0.90369,                0.42585,                0.29125,                0.95976,              0.0010303,              0.0010303,              0.0010303
                    357,                0.56377,                 0.4101,                 1.0685,                 0.9793,                0.99677,                0.98977,                0.91391,                0.41679,                 0.2913,                0.95368,              0.0010297,              0.0010297,              0.0010297
                    358,                0.58195,                0.43998,                 1.0889,                0.98331,                0.99439,                0.98807,                 0.9049,                0.43585,                0.30014,                0.96544,              0.0010291,              0.0010291,              0.0010291
                    359,                0.57934,                0.43534,                 1.0836,                0.97857,                0.99702,                0.98845,                0.90806,                0.42946,                0.30932,                0.95894,              0.0010285,              0.0010285,              0.0010285
                    360,                0.58483,                0.47238,                 1.0902,                 0.9791,                0.99891,                0.98955,                0.90919,                0.42565,                0.31095,                0.95621,              0.0010279,              0.0010279,              0.0010279
                    361,                0.58878,                0.44604,                 1.1097,                0.98193,                0.99916,                0.98824,                0.90908,                0.43656,                0.29815,                0.96437,              0.0010273,              0.0010273,              0.0010273
                    362,                0.56546,                0.42026,                 1.0725,                0.98123,                0.99803,                0.98602,                0.90813,                0.41898,                0.29313,                0.95396,              0.0010266,              0.0010266,              0.0010266
                    363,                0.57291,                0.42287,                   1.08,                  0.984,                0.99722,                0.98729,                0.90845,                 0.4264,                0.29982,                0.95908,               0.001026,               0.001026,               0.001026
                    364,                0.57927,                0.41293,                 1.0687,                0.98278,                0.99907,                0.98877,                0.91223,                0.42587,                0.29008,                0.95716,              0.0010254,              0.0010254,              0.0010254
                    365,                0.57074,                0.42797,                 1.0744,                0.97991,                0.99801,                0.98905,                0.90835,                0.44486,                0.30775,                0.97046,              0.0010248,              0.0010248,              0.0010248
                    366,                 0.6113,                0.49075,                 1.1115,                0.98133,                0.99246,                0.98881,                0.90704,                0.44134,                0.31082,                0.96693,              0.0010242,              0.0010242,              0.0010242
                    367,                0.57791,                0.42711,                  1.093,                0.98572,                0.99246,                 0.9907,                0.90754,                 0.4248,                0.30171,                0.95432,              0.0010235,              0.0010235,              0.0010235
                    368,                0.61661,                0.44334,                 1.0923,                0.98343,                0.99294,                0.98945,                0.90795,                0.43341,                0.29663,                0.96331,              0.0010229,              0.0010229,              0.0010229
                    369,                0.58988,                0.42622,                 1.0796,                0.97878,                0.99604,                0.99136,                0.90811,                 0.4368,                0.30831,                0.96464,              0.0010223,              0.0010223,              0.0010223
                    370,                0.59682,                0.45546,                 1.0983,                0.97891,                0.99518,                 0.9889,                 0.9059,                 0.4326,                0.30602,                0.95671,              0.0010217,              0.0010217,              0.0010217
                    371,                0.61013,                0.46837,                 1.0992,                0.97981,                0.99573,                0.98687,                0.89475,                0.43722,                0.30771,                0.96487,              0.0010211,              0.0010211,              0.0010211
                    372,                 0.5917,                0.41387,                 1.0829,                0.98461,                0.99478,                0.99128,                0.90352,                0.42713,                0.29929,                0.95673,              0.0010204,              0.0010204,              0.0010204
                    373,                0.56288,                0.39944,                 1.0718,                 0.9796,                0.99718,                0.98936,                0.91456,                0.42394,                0.29393,                  0.957,              0.0010198,              0.0010198,              0.0010198
                    374,                0.59687,                0.41917,                 1.0823,                0.97682,                0.99786,                0.98859,                0.91495,                0.41059,                0.29375,                 0.9521,              0.0010192,              0.0010192,              0.0010192
                    375,                0.59826,                0.42798,                 1.0785,                0.98066,                0.99573,                0.98805,                0.90606,                0.44269,                0.29895,                0.96743,              0.0010186,              0.0010186,              0.0010186
                    376,                0.57551,                0.43675,                 1.0805,                0.97607,                0.99511,                0.98869,                 0.9097,                0.42427,                0.29818,                0.95788,               0.001018,               0.001018,               0.001018
                    377,                0.56838,                0.43365,                 1.0888,                0.97499,                0.99921,                 0.9912,                0.91359,                0.42425,                0.29306,                0.95551,              0.0010173,              0.0010173,              0.0010173
                    378,                0.56164,                0.42572,                 1.0685,                0.98162,                0.99831,                0.99397,                 0.9183,                0.41039,                0.29142,                0.94956,              0.0010167,              0.0010167,              0.0010167
                    379,                0.57979,                0.44638,                 1.0871,                0.98062,                0.99623,                0.99038,                0.90884,                0.42113,                0.28938,                 0.9574,              0.0010161,              0.0010161,              0.0010161
                    380,                0.57382,                0.42672,                 1.0654,                0.98592,                0.99953,                0.98908,                0.90371,                0.42294,                 0.2936,                0.95145,              0.0010155,              0.0010155,              0.0010155
                    381,                0.56565,                0.44725,                 1.0743,                0.97757,                0.99668,                0.98954,                0.90495,                0.43281,                0.29953,                0.95466,              0.0010149,              0.0010149,              0.0010149
                    382,                0.57081,                0.42989,                 1.0728,                 0.9841,                0.99821,                 0.9919,                0.91813,                 0.4214,                0.28756,                 0.9494,              0.0010143,              0.0010143,              0.0010143
                    383,                 0.5937,                0.41898,                 1.0721,                 0.9841,                0.99776,                 0.9879,                0.90416,                0.43783,                0.29458,                0.96676,              0.0010136,              0.0010136,              0.0010136
                    384,                0.57971,                0.42394,                 1.0756,                0.98167,                      1,                0.99151,                0.90279,                0.43792,                 0.3023,                0.95763,               0.001013,               0.001013,               0.001013
                    385,                0.57091,                0.40896,                 1.0747,                0.98111,                0.99754,                 0.9914,                0.91009,                0.43266,                0.29774,                0.96111,              0.0010124,              0.0010124,              0.0010124
                    386,                0.57049,                0.40208,                 1.0834,                0.97909,                0.99858,                0.99036,                0.91709,                0.42011,                0.28477,                0.94862,              0.0010118,              0.0010118,              0.0010118
                    387,                0.59086,                0.42139,                 1.1041,                0.98063,                0.99902,                 0.9892,                0.91796,                0.40723,                0.28943,                0.94339,              0.0010112,              0.0010112,              0.0010112
                    388,                0.58964,                0.42825,                 1.0771,                0.98256,                0.99848,                0.99174,                 0.9165,                0.42555,                0.29407,                0.95468,              0.0010105,              0.0010105,              0.0010105
                    389,                0.60485,                0.41806,                 1.0684,                0.98229,                0.99875,                0.99252,                0.91491,                0.42048,                0.28757,                0.95183,              0.0010099,              0.0010099,              0.0010099
                    390,                0.58677,                0.42888,                 1.0785,                0.98192,                0.99921,                0.99158,                0.91713,                0.41202,                 0.2883,                0.94571,              0.0010093,              0.0010093,              0.0010093
                    391,                0.57217,                 0.4263,                 1.0826,                0.97861,                0.99949,                0.98777,                0.90773,                0.41529,                0.29651,                0.94962,              0.0010087,              0.0010087,              0.0010087
                    392,                 0.5817,                0.46688,                 1.0907,                0.98245,                0.99682,                 0.9858,                0.90859,                0.42295,                0.29777,                0.95792,              0.0010081,              0.0010081,              0.0010081
                    393,                0.55478,                0.41245,                 1.0652,                0.98197,                0.99707,                0.98885,                0.90365,                0.42345,                0.28669,                 0.9559,              0.0010075,              0.0010075,              0.0010075
                    394,                0.56978,                0.41865,                 1.0666,                0.98267,                0.99786,                 0.9888,                0.91527,                0.42031,                0.28608,                 0.9509,              0.0010068,              0.0010068,              0.0010068
                    395,                0.58165,                0.42065,                  1.086,                0.98342,                0.99863,                0.99019,                0.91705,                0.41184,                0.28329,                0.94717,              0.0010062,              0.0010062,              0.0010062
                    396,                0.58164,                0.44542,                 1.0642,                0.97888,                0.99515,                0.98884,                0.91826,                0.40721,                0.28287,                0.94447,              0.0010056,              0.0010056,              0.0010056
                    397,                0.57509,                0.41722,                 1.0741,                0.98524,                0.99173,                0.98722,                0.91605,                0.41511,                0.27868,                0.95412,               0.001005,               0.001005,               0.001005
                    398,                0.53848,                0.39925,                 1.0593,                0.98095,                0.99853,                0.99106,                0.91702,                 0.4098,                0.27957,                0.94821,              0.0010044,              0.0010044,              0.0010044
                    399,                0.57106,                0.43947,                 1.0732,                0.98314,                0.99954,                0.99125,                0.92349,                0.39358,                0.27768,                0.93559,              0.0010037,              0.0010037,              0.0010037
                    400,                 0.5687,                0.42886,                 1.0762,                0.98355,                0.99948,                0.98925,                0.91433,                0.40661,                0.28464,                0.94664,              0.0010031,              0.0010031,              0.0010031
                    401,                0.55521,                0.39922,                 1.0716,                0.98021,                0.99847,                0.98807,                0.91507,                0.40707,                0.28263,                0.94165,              0.0010025,              0.0010025,              0.0010025
                    402,                0.53203,                0.40395,                 1.0598,                0.97713,                0.99843,                0.98796,                0.91737,                0.40838,                0.28155,                0.94172,              0.0010019,              0.0010019,              0.0010019
                    403,                0.55891,                0.42024,                 1.0529,                 0.9797,                0.99572,                0.98878,                0.90935,                0.42394,                0.28597,                0.95217,              0.0010013,              0.0010013,              0.0010013
                    404,                0.55813,                0.39839,                 1.0707,                0.98201,                0.99932,                0.99168,                0.90754,                0.43119,                0.28559,                0.95712,              0.0010006,              0.0010006,              0.0010006
                    405,                0.54882,                0.39661,                 1.0677,                0.98198,                0.99831,                0.99164,                0.91486,                0.41944,                0.28704,                0.95099,                  0.001,                  0.001,                  0.001
                    406,                0.55181,                0.41528,                 1.0572,                0.98335,                0.99926,                0.98905,                0.91528,                0.41314,                0.28748,                0.94902,             0.00099941,             0.00099941,             0.00099941
                    407,                0.54689,                0.41627,                 1.0558,                0.97685,                0.99931,                0.99045,                0.91079,                0.41087,                0.29231,                0.94187,             0.00099879,             0.00099879,             0.00099879
                    408,                0.54331,                0.39618,                 1.0652,                0.97801,                0.99958,                0.98799,                 0.9156,                0.40076,                0.28135,                 0.9353,             0.00099817,             0.00099817,             0.00099817
                    409,                0.54639,                0.40109,                  1.072,                0.98363,                0.99687,                 0.9904,                0.91576,                0.40859,                0.28041,                0.94172,             0.00099755,             0.00099755,             0.00099755
                    410,                0.56579,                0.41285,                 1.0751,                0.97963,                 0.9986,                 0.9891,                0.91568,                0.40556,                0.28656,                0.93544,             0.00099693,             0.00099693,             0.00099693
                    411,                0.56275,                0.43167,                 1.0675,                0.97735,                0.99615,                0.98737,                0.91041,                0.41752,                0.29572,                0.94642,             0.00099631,             0.00099631,             0.00099631
                    412,                0.55099,                 0.4011,                 1.0556,                0.98142,                0.99786,                0.98734,                0.91003,                0.41544,                0.29249,                0.94293,             0.00099569,             0.00099569,             0.00099569
                    413,                0.55654,                0.42549,                 1.0599,                 0.9811,                0.99794,                0.99042,                0.91165,                0.42202,                 0.2797,                0.95322,             0.00099507,             0.00099507,             0.00099507
                    414,                 0.5329,                0.38809,                  1.054,                0.98131,                0.99922,                0.98821,                0.91223,                0.39849,                0.27827,                0.93657,             0.00099446,             0.00099446,             0.00099446
                    415,                0.55801,                0.39043,                 1.0655,                  0.984,                0.99831,                 0.9863,                0.91401,                0.39284,                0.27355,                0.93336,             0.00099384,             0.00099384,             0.00099384
                    416,                0.54311,                0.39589,                  1.056,                0.98167,                0.99863,                0.98513,                0.91294,                0.40045,                0.27584,                0.93655,             0.00099322,             0.00099322,             0.00099322
                    417,                0.57197,                0.42896,                 1.0751,                0.98493,                0.99686,                0.98971,                0.91656,                0.39852,                0.28284,                0.93628,              0.0009926,              0.0009926,              0.0009926
                    418,                0.53752,                0.39933,                 1.0743,                0.98306,                0.99981,                0.99104,                0.91646,                0.39459,                 0.2761,                0.93723,             0.00099198,             0.00099198,             0.00099198
                    419,                0.54008,                0.39459,                 1.0682,                0.98278,                0.99926,                0.98865,                0.92079,                0.39673,                 0.2796,                0.93797,             0.00099136,             0.00099136,             0.00099136
                    420,                0.53473,                0.40372,                 1.0481,                0.98418,                      1,                0.98768,                0.91727,                0.41187,                0.28514,                0.94643,             0.00099074,             0.00099074,             0.00099074
                    421,                0.55446,                0.42629,                 1.0809,                0.98423,                0.99734,                0.98732,                0.91659,                0.40568,                0.27927,                0.94253,             0.00099013,             0.00099013,             0.00099013
                    422,                0.56356,                0.40596,                 1.0713,                0.97895,                0.99992,                0.98802,                0.91592,                0.41091,                0.28914,                 0.9435,             0.00098951,             0.00098951,             0.00098951
                    423,                0.54876,                0.49759,                 1.0709,                0.98684,                0.99704,                0.98829,                0.91705,                0.39843,                0.27852,                0.93704,             0.00098889,             0.00098889,             0.00098889
                    424,                0.51435,                 0.4075,                 1.0553,                0.98602,                0.99682,                0.98838,                0.91868,                0.39517,                0.27617,                0.93509,             0.00098827,             0.00098827,             0.00098827
                    425,                0.52539,                0.40047,                 1.0465,                0.98724,                0.99142,                0.99223,                0.91817,                0.40551,                0.27826,                0.93605,             0.00098765,             0.00098765,             0.00098765
                    426,                0.56006,                0.40197,                 1.0605,                0.97913,                0.99972,                0.98996,                0.91533,                0.41361,                0.28732,                0.94612,             0.00098703,             0.00098703,             0.00098703
                    427,                0.54944,                0.40263,                 1.0586,                0.97849,                 0.9971,                0.98992,                0.91715,                0.40286,                0.28673,                0.93948,             0.00098641,             0.00098641,             0.00098641
                    428,                0.53483,                0.41122,                 1.0495,                0.98212,                0.99657,                0.99169,                0.90884,                0.41691,                0.28359,                0.95033,             0.00098579,             0.00098579,             0.00098579
                    429,                0.57142,                0.41865,                 1.0641,                0.98288,                0.99396,                0.99135,                0.90164,                0.43931,                0.30115,                0.96693,             0.00098518,             0.00098518,             0.00098518
                    430,                 0.5457,                0.39764,                 1.0527,                0.98407,                0.99804,                  0.991,                0.91319,                0.41781,                0.29217,                 0.9471,             0.00098456,             0.00098456,             0.00098456
                    431,                0.56114,                0.40695,                 1.0549,                0.98575,                0.99677,                0.99041,                0.92079,                 0.4078,                0.27892,                0.94205,             0.00098394,             0.00098394,             0.00098394
                    432,                0.54867,                0.38594,                 1.0582,                0.98603,                0.99756,                0.99109,                0.91937,                0.40471,                0.27507,                0.93758,             0.00098332,             0.00098332,             0.00098332
                    433,                0.52266,                0.37611,                 1.0417,                0.98751,                0.99136,                0.99029,                0.91644,                0.40474,                0.27697,                0.93646,              0.0009827,              0.0009827,              0.0009827
                    434,                0.53694,                0.40428,                 1.0611,                0.98623,                0.99786,                0.99088,                0.91906,                0.40105,                0.27684,                0.93683,             0.00098208,             0.00098208,             0.00098208
