                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.70523,                 0.6066,                  1.257,                0.94721,                0.98136,                0.98366,                0.86394,                0.53472,                0.41162,                 1.0664,             0.00030331,             0.00030331,             0.00030331
                    155,                0.70435,                0.61769,                 1.2312,                0.94886,                0.97698,                0.98408,                  0.861,                0.55266,                0.40984,                 1.0849,             0.00029713,             0.00029713,             0.00029713
                    156,                0.67204,                0.59729,                 1.2211,                0.96251,                0.97495,                0.98447,                0.85643,                0.56659,                0.40011,                 1.0845,             0.00029094,             0.00029094,             0.00029094
                    157,                0.72528,                0.64205,                 1.2343,                0.95129,                0.97816,                0.98535,                0.86081,                0.53572,                0.41241,                 1.0724,             0.00028475,             0.00028475,             0.00028475
                    158,                0.70659,                0.59507,                 1.2112,                  0.958,                0.97796,                0.98676,                0.85157,                0.55405,                0.43503,                 1.0871,             0.00027856,             0.00027856,             0.00027856
                    159,                0.72051,                0.59055,                  1.238,                0.96449,                0.98182,                0.98604,                0.85868,                0.53867,                0.39069,                 1.0655,             0.00027237,             0.00027237,             0.00027237
                    160,                0.72913,                 0.5998,                 1.2392,                0.95679,                 0.9799,                0.98424,                0.86683,                0.52908,                0.37824,                 1.0567,             0.00026619,             0.00026619,             0.00026619
                    161,                0.73529,                0.62452,                 1.2427,                0.95973,                0.98736,                0.98502,                0.87125,                 0.5223,                0.37739,                 1.0488,                0.00026,                0.00026,                0.00026
                    162,                0.67588,                0.60259,                 1.2132,                0.94903,                0.98294,                0.98497,                0.86805,                0.52848,                0.38117,                 1.0543,             0.00025381,             0.00025381,             0.00025381
                    163,                0.67195,                 0.5708,                 1.2054,                0.94834,                0.98867,                0.98466,                0.85535,                0.55542,                0.39316,                 1.0759,             0.00024762,             0.00024762,             0.00024762
                    164,                0.70572,                0.56339,                 1.1988,                0.95576,                0.98968,                0.98482,                0.87097,                0.51826,                0.38321,                 1.0509,             0.00024144,             0.00024144,             0.00024144
                    165,                0.68936,                0.60677,                 1.2038,                0.96603,                0.98129,                0.98717,                0.85561,                0.56579,                0.39988,                  1.092,             0.00023525,             0.00023525,             0.00023525
                    166,                0.68722,                0.59074,                 1.2079,                0.96557,                 0.9833,                0.98702,                0.86053,                0.53875,                0.39427,                 1.0697,             0.00022906,             0.00022906,             0.00022906
                    167,                0.71268,                0.58649,                 1.2296,                0.95264,                0.98196,                0.98413,                0.85339,                0.55124,                0.39152,                 1.0791,             0.00022288,             0.00022288,             0.00022288
                    168,                0.67629,                0.59289,                 1.2095,                0.95498,                0.98768,                0.98543,                0.86649,                0.54005,                0.38652,                 1.0652,             0.00021669,             0.00021669,             0.00021669
                    169,                0.71951,                0.60585,                 1.2257,                0.95916,                0.97588,                0.98642,                0.87626,                0.50971,                0.38197,                 1.0491,              0.0002105,              0.0002105,              0.0002105
                    170,                0.71248,                0.61468,                 1.2253,                0.95867,                0.98583,                0.98633,                0.87322,                0.51862,                0.38847,                 1.0566,             0.00020431,             0.00020431,             0.00020431
                    171,                0.68645,                0.55681,                 1.2121,                 0.9633,                0.98705,                0.98569,                 0.8618,                  0.546,                0.39282,                 1.0676,             0.00019813,             0.00019813,             0.00019813
                    172,                0.68212,                0.57838,                 1.2093,                0.94817,                0.98999,                 0.9849,                0.87044,                0.51285,                0.37836,                 1.0459,             0.00019194,             0.00019194,             0.00019194
                    173,                0.67501,                0.57259,                 1.1932,                0.95592,                 0.9836,                0.98515,                0.87366,                0.50813,                0.37877,                 1.0452,             0.00018575,             0.00018575,             0.00018575
                    174,                 0.7003,                0.56294,                 1.2061,                0.95479,                0.99127,                0.98691,                0.87119,                0.51698,                0.37794,                 1.0497,             0.00017956,             0.00017956,             0.00017956
                    175,                0.69192,                 0.5754,                 1.2063,                0.95014,                0.98896,                0.98809,                0.86816,                 0.5175,                0.38008,                 1.0491,             0.00017338,             0.00017338,             0.00017338
                    176,                0.71026,                0.59889,                 1.1961,                0.95575,                0.99537,                 0.9885,                0.87413,                0.50753,                0.38358,                 1.0464,             0.00016719,             0.00016719,             0.00016719
                    177,                0.68779,                0.58648,                 1.2038,                0.95128,                0.98887,                0.98766,                0.86845,                0.51694,                0.37832,                  1.047,               0.000161,               0.000161,               0.000161
                    178,                0.65959,                0.56073,                 1.1746,                0.95131,                0.98555,                0.98671,                0.87401,                 0.4968,                0.37499,                  1.038,             0.00015481,             0.00015481,             0.00015481
                    179,                0.64799,                0.57164,                 1.1849,                0.95525,                0.97987,                0.98564,                0.87701,                0.49259,                 0.3769,                 1.0354,             0.00014862,             0.00014862,             0.00014862
                    180,                0.63903,                 0.5409,                 1.1851,                0.96244,                0.97927,                0.98683,                0.87861,                0.49103,                0.37186,                 1.0378,             0.00014244,             0.00014244,             0.00014244
                    181,                0.63676,                0.54104,                 1.1704,                0.94419,                0.99787,                0.98683,                0.88125,                 0.4928,                0.36645,                 1.0387,             0.00013625,             0.00013625,             0.00013625
                    182,                0.66961,                0.57353,                  1.181,                0.95078,                0.99021,                0.98683,                0.87967,                0.49686,                0.36382,                 1.0382,             0.00013006,             0.00013006,             0.00013006
                    183,                0.69517,                0.58477,                 1.1989,                0.96325,                0.98869,                0.98849,                0.88157,                0.50052,                0.36552,                  1.039,             0.00012387,             0.00012387,             0.00012387
                    184,                0.68718,                0.58361,                 1.1945,                0.96174,                0.98598,                0.98923,                0.88326,                0.48752,                0.36296,                 1.0331,             0.00011769,             0.00011769,             0.00011769
                    185,                 0.6657,                0.56725,                 1.1784,                0.96609,                0.98731,                0.98864,                0.88003,                0.49623,                0.36236,                 1.0329,              0.0001115,              0.0001115,              0.0001115
                    186,                 0.6395,                0.60573,                 1.1859,                  0.961,                0.98788,                0.98766,                0.87764,                 0.4951,                0.36287,                 1.0302,             0.00010531,             0.00010531,             0.00010531
                    187,                0.64845,                0.55089,                 1.1747,                0.95787,                0.99586,                0.98775,                0.88452,                0.48818,                0.35897,                 1.0237,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    188,                0.60814,                0.54394,                 1.1706,                 0.9648,                0.98536,                0.98766,                0.87778,                0.49535,                0.36307,                 1.0276,             9.2937e-05,             9.2937e-05,             9.2937e-05
                    189,                0.60718,                0.54297,                 1.1611,                0.96183,                 0.9883,                0.98771,                0.87959,                0.48496,                0.35892,                 1.0252,              8.675e-05,              8.675e-05,              8.675e-05
                    190,                0.69791,                0.57067,                 1.2107,                0.96087,                0.98822,                0.98702,                0.88249,                0.48159,                0.35679,                 1.0253,             8.0563e-05,             8.0563e-05,             8.0563e-05
                    191,                0.66557,                0.55401,                 1.2047,                0.95916,                0.99754,                0.98707,                0.87754,                0.48566,                 0.3549,                 1.0282,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    192,                0.64784,                0.55718,                 1.1934,                   0.96,                0.99099,                 0.9871,                0.88069,                0.47987,                0.35481,                 1.0242,             6.8188e-05,             6.8188e-05,             6.8188e-05
                    193,                0.63955,                0.54481,                 1.1791,                0.96161,                0.98879,                0.98755,                0.88537,                0.47215,                0.35635,                 1.0172,                6.2e-05,                6.2e-05,                6.2e-05
                    194,                0.61135,                0.51084,                 1.1516,                0.96034,                0.98979,                0.98752,                0.88865,                 0.4679,                0.35645,                 1.0165,             5.5813e-05,             5.5813e-05,             5.5813e-05
                    195,                0.61627,                0.51281,                  1.161,                 0.9603,                0.98926,                0.98784,                0.88719,                0.46382,                0.35547,                 1.0127,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    196,                0.65117,                0.57803,                 1.1817,                 0.9549,                0.99769,                0.98806,                0.88948,                0.46315,                0.35128,                  1.011,             4.3438e-05,             4.3438e-05,             4.3438e-05
                    197,                0.62434,                0.53792,                 1.1564,                0.95477,                0.99688,                0.98837,                0.88965,                0.46336,                0.35032,                 1.0128,              3.725e-05,              3.725e-05,              3.725e-05
                    198,                0.61146,                0.51881,                 1.1415,                0.95471,                0.99696,                0.98905,                0.88965,                0.46181,                0.34907,                 1.0125,             3.1063e-05,             3.1063e-05,             3.1063e-05
                    199,                  0.633,                0.52494,                 1.1753,                0.95283,                0.99488,                0.98877,                0.89179,                0.46364,                0.34732,                 1.0124,             2.4875e-05,             2.4875e-05,             2.4875e-05
